datetime,count
2011-04-23 06:00:00,13.762
2011-04-23 07:00:00,76.55
2011-04-23 08:00:00,53.796
2011-04-23 09:00:00,78.68
2011-04-23 10:00:00,143.974
2011-04-23 11:00:00,124.196
2011-04-23 12:00:00,159.214
2011-04-23 13:00:00,158.32
2011-04-23 14:00:00,207.514
2011-04-23 15:00:00,223.112
2011-04-23 16:00:00,218.838
2011-04-23 17:00:00,271.791
2011-04-23 18:00:00,257.462
2011-04-23 19:00:00,161.364
2011-04-23 20:00:00,121.622
2011-04-23 21:00:00,118.518
2011-04-23 22:00:00,105.888
2011-04-23 23:00:00,78.464
2011-04-24 00:00:00,55.954
2011-04-24 01:00:00,39.256
2011-04-24 02:00:00,34.842
2011-04-24 03:00:00,26.134
2011-04-24 04:00:00,9.668
2011-04-24 05:00:00,10.864
2011-04-24 06:00:00,15.348
2011-04-24 07:00:00,120.356
2011-04-24 08:00:00,147.316
2011-04-24 09:00:00,171.184
2011-04-24 10:00:00,246.96
2011-04-24 11:00:00,335.182
2011-04-24 12:00:00,347.622
2011-04-24 13:00:00,342.296
2011-04-24 14:00:00,353.99
2011-04-24 15:00:00,360.304
2011-04-24 16:00:00,351.214
2011-04-24 17:00:00,330.2955
2011-04-24 18:00:00,322.3333333333333
2011-04-24 19:00:00,163.098
2011-04-24 20:00:00,122.984
2011-04-24 21:00:00,78.62
2011-04-24 22:00:00,63.218
2011-04-24 23:00:00,62.694
2011-04-25 00:00:00,28.698
2011-04-25 01:00:00,12.8
2011-04-25 02:00:00,7.314
2011-04-25 03:00:00,4.716
2011-04-25 04:00:00,4.662
2011-04-25 05:00:00,14.162
2011-04-25 06:00:00,44.062
2011-04-25 07:00:00,198.204
2011-04-25 08:00:00,291.246
2011-04-25 09:00:00,171.592
2011-04-25 10:00:00,121.094
2011-04-25 11:00:00,137.574
2011-04-25 12:00:00,147.546
2011-04-25 13:00:00,147.296
2011-04-25 14:00:00,151.56
2011-04-25 15:00:00,153.556
2011-04-25 16:00:00,204.716
2011-04-25 17:00:00,373.422
2011-04-25 18:00:00,377.018
2011-04-25 19:00:00,293.384
2011-04-25 20:00:00,186.952
2011-04-25 21:00:00,154.33
2011-04-25 22:00:00,107.208
2011-04-25 23:00:00,69.238
2011-04-26 00:00:00,28.886
2011-04-26 01:00:00,13.954
2011-04-26 02:00:00,6.192
2011-04-26 03:00:00,3.668
2011-04-26 04:00:00,4.85
2011-04-26 05:00:00,9.592
2011-04-26 06:00:00,47.128
2011-04-26 07:00:00,202.586
2011-04-26 08:00:00,281.92
2011-04-26 09:00:00,179.484
2011-04-26 10:00:00,119.036
2011-04-26 11:00:00,131.954
2011-04-26 12:00:00,144.016
2011-04-26 13:00:00,150.122
2011-04-26 14:00:00,143.394
2011-04-26 15:00:00,141.658
2011-04-26 16:00:00,205.73
2011-04-26 17:00:00,380.924
2011-04-26 18:00:00,378.32
2011-04-26 19:00:00,264.55
2011-04-26 20:00:00,181.214
2011-04-26 21:00:00,148.208
2011-04-26 22:00:00,111.392
2011-04-26 23:00:00,69.678
2011-04-27 00:00:00,30.514
2011-04-27 01:00:00,14.088
2011-04-27 02:00:00,7.672
2011-04-27 03:00:00,3.72
2011-04-27 04:00:00,4.56
2011-04-27 05:00:00,9.268
2011-04-27 06:00:00,46.662
2011-04-27 07:00:00,198.034
2011-04-27 08:00:00,271.312
2011-04-27 09:00:00,142.62
2011-04-27 10:00:00,100.82
2011-04-27 11:00:00,106.026
2011-04-27 12:00:00,131.122
2011-04-27 13:00:00,120.89
2011-04-27 14:00:00,135.072
2011-04-27 15:00:00,134.16
2011-04-27 16:00:00,197.86
2011-04-27 17:00:00,291.016
2011-04-27 18:00:00,287.434
2011-04-27 19:00:00,238.56
2011-04-27 20:00:00,155.872
2011-04-27 21:00:00,123.974
2011-04-27 22:00:00,95.646
2011-04-27 23:00:00,69.468
2011-04-28 00:00:00,35.818
2011-04-28 01:00:00,15.314
2011-04-28 02:00:00,9.75
2011-04-28 03:00:00,5.78
2011-04-28 04:00:00,5.166
2011-04-28 05:00:00,9.866
2011-04-28 06:00:00,56.86
2011-04-28 07:00:00,211.194
2011-04-28 08:00:00,364.192
2011-04-28 09:00:00,144.6
2011-04-28 10:00:00,100.13
2011-04-28 11:00:00,102.482
2011-04-28 12:00:00,122.758
2011-04-28 13:00:00,104.142
2011-04-28 14:00:00,104.24
2011-04-28 15:00:00,142.564
2011-04-28 16:00:00,179.87
2011-04-28 17:00:00,362.274
2011-04-28 18:00:00,358.224
2011-04-28 19:00:00,280.094
2011-04-28 20:00:00,183.148
2011-04-28 21:00:00,138.966
2011-04-28 22:00:00,102.924
2011-04-28 23:00:00,73.182
2011-04-29 00:00:00,48.258
2011-04-29 01:00:00,21.098
2011-04-29 02:00:00,13.234
2011-04-29 03:00:00,6.652
2011-04-29 04:00:00,5.65
2011-04-29 05:00:00,12.882
2011-04-29 06:00:00,52.51
2011-04-29 07:00:00,215.916
2011-04-29 08:00:00,304.982
2011-04-29 09:00:00,182.55
2011-04-29 10:00:00,151.22
2011-04-29 11:00:00,167.714
2011-04-29 12:00:00,183.738
2011-04-29 13:00:00,187.246
2011-04-29 14:00:00,211.442
2011-04-29 15:00:00,184.056
2011-04-29 16:00:00,209.818
2011-04-29 17:00:00,328.022
2011-04-29 18:00:00,327.934
2011-04-29 19:00:00,208.928
2011-04-29 20:00:00,155.984
2011-04-29 21:00:00,111.346
2011-04-29 22:00:00,93.75
2011-04-29 23:00:00,54.56
2011-04-30 00:00:00,43.816
2011-04-30 01:00:00,36.824
2011-04-30 02:00:00,32.632
2011-04-30 03:00:00,21.19
2011-04-30 04:00:00,5.804
2011-04-30 05:00:00,5.284
2011-04-30 06:00:00,24.69
2011-04-30 07:00:00,58.014
2011-04-30 08:00:00,81.742
2011-04-30 09:00:00,164.536
2011-04-30 10:00:00,213.728
2011-04-30 11:00:00,236.45
2011-04-30 12:00:00,261.59
2011-04-30 13:00:00,263.338
2011-04-30 14:00:00,258.614
2011-04-30 15:00:00,271.786
2011-04-30 16:00:00,266.882
2011-04-30 17:00:00,312.942
2011-04-30 18:00:00,300.93
2011-04-30 19:00:00,242.222
2011-04-30 20:00:00,151.642
2011-04-30 21:00:00,103.956
2011-04-30 22:00:00,89.246
2011-04-30 23:00:00,59.082
2011-05-20 00:00:00,37.23
2011-05-20 01:00:00,27.794
2011-05-20 02:00:00,11.45
2011-05-20 03:00:00,6.242
2011-05-20 04:00:00,6.558
2011-05-20 05:00:00,21.162
2011-05-20 06:00:00,86.524
2011-05-20 07:00:00,265.622
2011-05-20 08:00:00,454.948
2011-05-20 09:00:00,204.956
2011-05-20 10:00:00,149.06
2011-05-20 11:00:00,163.978
2011-05-20 12:00:00,246.512
2011-05-20 13:00:00,229.232
2011-05-20 14:00:00,243.326
2011-05-20 15:00:00,251.3
2011-05-20 16:00:00,355.236
2011-05-20 17:00:00,452.75
2011-05-20 18:00:00,474.218
2011-05-20 19:00:00,337.618
2011-05-20 20:00:00,220.748
2011-05-20 21:00:00,187.496
2011-05-20 22:00:00,141.362
2011-05-20 23:00:00,112.574
2011-05-21 00:00:00,99.622
2011-05-21 01:00:00,70.072
2011-05-21 02:00:00,57.848
2011-05-21 03:00:00,26.288
2011-05-21 04:00:00,7.76
2011-05-21 05:00:00,9.044
2011-05-21 06:00:00,25.33
2011-05-21 07:00:00,49.886
2011-05-21 08:00:00,118.946
2011-05-21 09:00:00,200.302
2011-05-21 10:00:00,304.818
2011-05-21 11:00:00,374.764
2011-05-21 12:00:00,385.892
2011-05-21 13:00:00,388.634
2011-05-21 14:00:00,385.776
2011-05-21 15:00:00,402.204
2011-05-21 16:00:00,405.364
2011-05-21 17:00:00,374.1975
2011-05-21 18:00:00,369.3811666666666
2011-05-21 19:00:00,337.707
2011-05-21 20:00:00,244.892
2011-05-21 21:00:00,183.446
2011-05-21 22:00:00,142.964
2011-05-21 23:00:00,112.65
2011-05-22 00:00:00,110.434
2011-05-22 01:00:00,66.49
2011-05-22 02:00:00,55.168
2011-05-22 03:00:00,29.58
2011-05-22 04:00:00,12.088
2011-05-22 05:00:00,13.654
2011-05-22 06:00:00,13.594
2011-05-22 07:00:00,44.058
2011-05-22 08:00:00,94.558
2011-05-22 09:00:00,172.924
2011-05-22 10:00:00,285.022
2011-05-22 11:00:00,369.974
2011-05-22 12:00:00,382.218
2011-05-22 13:00:00,378.788
2011-05-22 14:00:00,305.186
2011-05-22 15:00:00,375.02
2011-05-22 16:00:00,388.348
2011-05-22 17:00:00,363.7478333333332
2011-05-22 18:00:00,350.8718333333333
2011-05-22 19:00:00,318.903
2011-05-22 20:00:00,251.528
2011-05-22 21:00:00,176.884
2011-05-22 22:00:00,130.244
2011-05-22 23:00:00,94.288
2011-05-23 00:00:00,32.896
2011-05-23 01:00:00,13.382
2011-05-23 02:00:00,6.54
2011-05-23 03:00:00,3.444
2011-05-23 04:00:00,5.248
2011-05-23 05:00:00,17.488
2011-05-23 06:00:00,96.44
2011-05-23 07:00:00,226.622
2011-05-23 08:00:00,395.652
2011-05-23 09:00:00,190.476
2011-05-23 10:00:00,121.63
2011-05-23 11:00:00,149.412
2011-05-23 12:00:00,188.092
2011-05-23 13:00:00,175.666
2011-05-23 14:00:00,159.282
2011-05-23 15:00:00,161.226
2011-05-23 16:00:00,284.84
2011-05-23 17:00:00,491.652
2011-05-23 18:00:00,508.036
2011-05-23 19:00:00,390.39
2011-05-23 20:00:00,225.174
2011-05-23 21:00:00,136.186
2011-05-23 22:00:00,128.726
2011-05-23 23:00:00,79.714
2011-05-24 00:00:00,22.728
2011-05-24 01:00:00,11.994
2011-05-24 02:00:00,7.346
2011-05-24 03:00:00,4.138
2011-05-24 04:00:00,5.664
2011-05-24 05:00:00,17.688
2011-05-24 06:00:00,111.352
2011-05-24 07:00:00,188.956
2011-05-24 08:00:00,269.516
2011-05-24 09:00:00,215.662
2011-05-24 10:00:00,123.422
2011-05-24 11:00:00,145.984
2011-05-24 12:00:00,181.812
2011-05-24 13:00:00,185.412
2011-05-24 14:00:00,167.862
2011-05-24 15:00:00,168.924
2011-05-24 16:00:00,291.36
2011-05-24 17:00:00,451.306
2011-05-24 18:00:00,516.27
2011-05-24 19:00:00,383.058
2011-05-24 20:00:00,273.638
2011-05-24 21:00:00,218.552
2011-05-24 22:00:00,80.712
2011-05-24 23:00:00,87.282
2011-05-25 00:00:00,24.68
2011-05-25 01:00:00,13.596
2011-05-25 02:00:00,8.9
2011-05-25 03:00:00,4.448
2011-05-25 04:00:00,5.216
2011-05-25 05:00:00,21.608
2011-05-25 06:00:00,106.29
2011-05-25 07:00:00,300.666
2011-05-25 08:00:00,448.556
2011-05-25 09:00:00,209.148
2011-05-25 10:00:00,125.81
2011-05-25 11:00:00,150.326
2011-05-25 12:00:00,188.768
2011-05-25 13:00:00,178.594
2011-05-25 14:00:00,161.128
2011-05-25 15:00:00,166.486
2011-05-25 16:00:00,286.0
2011-05-25 17:00:00,554.658
2011-05-25 18:00:00,536.24
2011-05-25 19:00:00,388.46
2011-05-25 20:00:00,294.042
2011-05-25 21:00:00,207.84
2011-05-25 22:00:00,152.432
2011-05-25 23:00:00,96.556
2011-05-26 00:00:00,53.196
2011-05-26 01:00:00,17.924
2011-05-26 02:00:00,12.538
2011-05-26 03:00:00,5.108
2011-05-26 04:00:00,5.404
2011-05-26 05:00:00,20.554
2011-05-26 06:00:00,101.786
2011-05-26 07:00:00,218.482
2011-05-26 08:00:00,441.57
2011-05-26 09:00:00,205.588
2011-05-26 10:00:00,118.038
2011-05-26 11:00:00,149.04
2011-05-26 12:00:00,189.712
2011-05-26 13:00:00,171.18
2011-05-26 14:00:00,161.136
2011-05-26 15:00:00,172.33
2011-05-26 16:00:00,293.888
2011-05-26 17:00:00,517.442
2011-05-26 18:00:00,516.736
2011-05-26 19:00:00,360.842
2011-05-26 20:00:00,285.054
2011-05-26 21:00:00,193.944
2011-05-26 22:00:00,156.008
2011-05-26 23:00:00,118.676
2011-05-27 00:00:00,63.35
2011-05-27 01:00:00,28.498
2011-05-27 02:00:00,14.752
2011-05-27 03:00:00,6.204
2011-05-27 04:00:00,5.816
2011-05-27 05:00:00,26.354
2011-05-27 06:00:00,103.024
2011-05-27 07:00:00,267.106
2011-05-27 08:00:00,451.444
2011-05-27 09:00:00,217.652
2011-05-27 10:00:00,156.35
2011-05-27 11:00:00,162.198
2011-05-27 12:00:00,226.066
2011-05-27 13:00:00,227.456
2011-05-27 14:00:00,219.472
2011-05-27 15:00:00,220.094
2011-05-27 16:00:00,332.0
2011-05-27 17:00:00,523.067
2011-05-27 18:00:00,448.822
2011-05-27 19:00:00,307.822
2011-05-27 20:00:00,201.224
2011-05-27 21:00:00,174.752
2011-05-27 22:00:00,148.396
2011-05-27 23:00:00,120.39
2011-05-28 00:00:00,104.246
2011-05-28 01:00:00,81.694
2011-05-28 02:00:00,55.05
2011-05-28 03:00:00,26.818
2011-05-28 04:00:00,8.17
2011-05-28 05:00:00,11.5
2011-05-28 06:00:00,30.014
2011-05-28 07:00:00,49.34
2011-05-28 08:00:00,112.046
2011-05-28 09:00:00,197.884
2011-05-28 10:00:00,287.108
2011-05-28 11:00:00,362.26
2011-05-28 12:00:00,377.916
2011-05-28 13:00:00,383.294
2011-05-28 14:00:00,376.844
2011-05-28 15:00:00,403.34
2011-05-28 16:00:00,413.954
2011-05-28 17:00:00,382.9816333333333
2011-05-28 18:00:00,348.04743333333334
2011-05-28 19:00:00,291.357
2011-05-28 20:00:00,266.53
2011-05-28 21:00:00,187.748
2011-05-28 22:00:00,173.878
2011-05-28 23:00:00,145.862
2011-05-29 00:00:00,112.67
2011-05-29 01:00:00,83.738
2011-05-29 02:00:00,60.24
2011-05-29 03:00:00,28.182
2011-05-29 04:00:00,10.744
2011-05-29 05:00:00,13.856
2011-05-29 06:00:00,16.362
2011-05-29 07:00:00,41.194
2011-05-29 08:00:00,88.746
2011-05-29 09:00:00,133.956
2011-05-29 10:00:00,281.94
2011-05-29 11:00:00,313.464
2011-05-29 12:00:00,364.42
2011-05-29 13:00:00,387.404
2011-05-29 14:00:00,378.3
2011-05-29 15:00:00,387.29
2011-05-29 16:00:00,355.968
2011-05-29 17:00:00,357.10089999999997
2011-05-29 18:00:00,262.938
2011-05-29 19:00:00,267.77
2011-05-29 20:00:00,220.346
2011-05-29 21:00:00,173.84
2011-05-29 22:00:00,136.262
2011-05-29 23:00:00,111.528
2011-05-30 00:00:00,48.522
2011-05-30 01:00:00,70.454
2011-05-30 02:00:00,41.882
2011-05-30 03:00:00,21.936
2011-05-30 04:00:00,13.886
2011-05-30 05:00:00,12.644
2011-05-30 06:00:00,62.794
2011-05-30 07:00:00,94.762
2011-05-30 08:00:00,135.604
2011-05-30 09:00:00,200.026
2011-05-30 10:00:00,283.89
2011-05-30 11:00:00,368.652
2011-05-30 12:00:00,364.72
2011-05-30 13:00:00,362.89
2011-05-30 14:00:00,355.532
2011-05-30 15:00:00,350.086
2011-05-30 16:00:00,356.374
2011-05-30 17:00:00,454.314
2011-05-30 18:00:00,441.796
2011-05-30 19:00:00,315.646
2011-05-30 20:00:00,322.096
2011-05-30 21:00:00,349.296
2011-05-30 22:00:00,295.376
2011-05-30 23:00:00,107.182
2011-05-31 00:00:00,41.844
2011-05-31 01:00:00,19.44
2011-05-31 02:00:00,7.728
2011-05-31 03:00:00,4.262
2011-05-31 04:00:00,5.66
2011-05-31 05:00:00,21.52
2011-05-31 06:00:00,114.478
2011-05-31 07:00:00,299.506
2011-05-31 08:00:00,443.35
2011-05-31 09:00:00,187.042
2011-05-31 10:00:00,125.182
2011-05-31 11:00:00,141.1
2011-05-31 12:00:00,153.504
2011-05-31 13:00:00,151.24
2011-05-31 14:00:00,141.986
2011-05-31 15:00:00,151.22
2011-05-31 16:00:00,231.788
2011-05-31 17:00:00,515.55
2011-05-31 18:00:00,511.98
2011-05-31 19:00:00,374.892
2011-05-31 20:00:00,276.948
2011-05-31 21:00:00,205.526
2011-05-31 22:00:00,150.722
2011-05-31 23:00:00,75.21
2011-06-20 00:00:00,34.156
2011-06-20 01:00:00,14.704
2011-06-20 02:00:00,7.388
2011-06-20 03:00:00,4.104
2011-06-20 04:00:00,4.852
2011-06-20 05:00:00,19.258
2011-06-20 06:00:00,96.13
2011-06-20 07:00:00,163.22
2011-06-20 08:00:00,265.322
2011-06-20 09:00:00,198.642
2011-06-20 10:00:00,116.018
2011-06-20 11:00:00,127.632
2011-06-20 12:00:00,175.39
2011-06-20 13:00:00,180.018
2011-06-20 14:00:00,173.914
2011-06-20 15:00:00,177.616
2011-06-20 16:00:00,296.468
2011-06-20 17:00:00,480.692
2011-06-20 18:00:00,532.53
2011-06-20 19:00:00,402.508
2011-06-20 20:00:00,289.032
2011-06-20 21:00:00,207.606
2011-06-20 22:00:00,137.952
2011-06-20 23:00:00,92.882
2011-06-21 00:00:00,30.99
2011-06-21 01:00:00,12.064
2011-06-21 02:00:00,5.914
2011-06-21 03:00:00,4.582
2011-06-21 04:00:00,5.644
2011-06-21 05:00:00,21.542
2011-06-21 06:00:00,114.426
2011-06-21 07:00:00,254.304
2011-06-21 08:00:00,428.988
2011-06-21 09:00:00,196.666
2011-06-21 10:00:00,121.44
2011-06-21 11:00:00,136.534
2011-06-21 12:00:00,165.92
2011-06-21 13:00:00,167.78
2011-06-21 14:00:00,160.692
2011-06-21 15:00:00,169.016
2011-06-21 16:00:00,280.87
2011-06-21 17:00:00,559.468
2011-06-21 18:00:00,501.82
2011-06-21 19:00:00,360.202
2011-06-21 20:00:00,268.444
2011-06-21 21:00:00,215.52
2011-06-21 22:00:00,161.602
2011-06-21 23:00:00,77.242
2011-06-22 00:00:00,35.058
2011-06-22 01:00:00,18.21
2011-06-22 02:00:00,8.76
2011-06-22 03:00:00,5.644
2011-06-22 04:00:00,5.956
2011-06-22 05:00:00,26.062
2011-06-22 06:00:00,106.952
2011-06-22 07:00:00,295.586
2011-06-22 08:00:00,441.242
2011-06-22 09:00:00,193.402
2011-06-22 10:00:00,125.028
2011-06-22 11:00:00,143.476
2011-06-22 12:00:00,175.04
2011-06-22 13:00:00,156.74
2011-06-22 14:00:00,159.948
2011-06-22 15:00:00,159.046
2011-06-22 16:00:00,270.514
2011-06-22 17:00:00,519.318
2011-06-22 18:00:00,507.426
2011-06-22 19:00:00,371.642
2011-06-22 20:00:00,283.442
2011-06-22 21:00:00,222.03
2011-06-22 22:00:00,172.032
2011-06-22 23:00:00,87.926
2011-06-23 00:00:00,42.226
2011-06-23 01:00:00,20.052
2011-06-23 02:00:00,12.196
2011-06-23 03:00:00,5.61
2011-06-23 04:00:00,5.96
2011-06-23 05:00:00,25.312
2011-06-23 06:00:00,120.044
2011-06-23 07:00:00,318.006
2011-06-23 08:00:00,440.966
2011-06-23 09:00:00,201.382
2011-06-23 10:00:00,125.92
2011-06-23 11:00:00,139.154
2011-06-23 12:00:00,172.92
2011-06-23 13:00:00,173.048
2011-06-23 14:00:00,165.156
2011-06-23 15:00:00,166.204
2011-06-23 16:00:00,288.84
2011-06-23 17:00:00,507.988
2011-06-23 18:00:00,525.92
2011-06-23 19:00:00,364.92
2011-06-23 20:00:00,293.012
2011-06-23 21:00:00,211.752
2011-06-23 22:00:00,166.696
2011-06-23 23:00:00,120.58
2011-06-24 00:00:00,57.132
2011-06-24 01:00:00,24.792
2011-06-24 02:00:00,13.486
2011-06-24 03:00:00,6.072
2011-06-24 04:00:00,5.902
2011-06-24 05:00:00,26.102
2011-06-24 06:00:00,100.742
2011-06-24 07:00:00,266.702
2011-06-24 08:00:00,447.38
2011-06-24 09:00:00,228.708
2011-06-24 10:00:00,145.056
2011-06-24 11:00:00,153.822
2011-06-24 12:00:00,214.648
2011-06-24 13:00:00,213.338
2011-06-24 14:00:00,222.784
2011-06-24 15:00:00,200.586
2011-06-24 16:00:00,336.266
2011-06-24 17:00:00,551.482
2011-06-24 18:00:00,488.24
2011-06-24 19:00:00,371.939
2011-06-24 20:00:00,287.354
2011-06-24 21:00:00,220.116
2011-06-24 22:00:00,205.106
2011-06-24 23:00:00,140.914
2011-06-25 00:00:00,118.616
2011-06-25 01:00:00,80.274
2011-06-25 02:00:00,57.418
2011-06-25 03:00:00,31.922
2011-06-25 04:00:00,9.678
2011-06-25 05:00:00,12.636
2011-06-25 06:00:00,35.648
2011-06-25 07:00:00,66.768
2011-06-25 08:00:00,152.694
2011-06-25 09:00:00,203.026
2011-06-25 10:00:00,303.468
2011-06-25 11:00:00,384.358
2011-06-25 12:00:00,412.604
2011-06-25 13:00:00,407.294
2011-06-25 14:00:00,404.364
2011-06-25 15:00:00,400.788
2011-06-25 16:00:00,400.684
2011-06-25 17:00:00,391.56583333333333
2011-06-25 18:00:00,379.3705
2011-06-25 19:00:00,340.977
2011-06-25 20:00:00,290.028
2011-06-25 21:00:00,213.464
2011-06-25 22:00:00,204.672
2011-06-25 23:00:00,137.922
2011-06-26 00:00:00,103.844
2011-06-26 01:00:00,89.03
2011-06-26 02:00:00,74.844
2011-06-26 03:00:00,35.406
2011-06-26 04:00:00,13.424
2011-06-26 05:00:00,14.568
2011-06-26 06:00:00,29.752
2011-06-26 07:00:00,52.024
2011-06-26 08:00:00,111.738
2011-06-26 09:00:00,181.544
2011-06-26 10:00:00,311.144
2011-06-26 11:00:00,384.412
2011-06-26 12:00:00,402.742
2011-06-26 13:00:00,392.882
2011-06-26 14:00:00,386.922
2011-06-26 15:00:00,391.288
2011-06-26 16:00:00,404.938
2011-06-26 17:00:00,374.69266666666664
2011-06-26 18:00:00,372.6306666666666
2011-06-26 19:00:00,332.395
2011-06-26 20:00:00,253.128
2011-06-26 21:00:00,190.962
2011-06-26 22:00:00,201.58
2011-06-26 23:00:00,107.152
2011-06-27 00:00:00,32.768
2011-06-27 01:00:00,12.024
2011-06-27 02:00:00,8.272
2011-06-27 03:00:00,4.756
2011-06-27 04:00:00,5.342
2011-06-27 05:00:00,21.99
2011-06-27 06:00:00,110.494
2011-06-27 07:00:00,321.564
2011-06-27 08:00:00,392.244
2011-06-27 09:00:00,203.978
2011-06-27 10:00:00,120.492
2011-06-27 11:00:00,147.738
2011-06-27 12:00:00,173.312
2011-06-27 13:00:00,167.236
2011-06-27 14:00:00,161.718
2011-06-27 15:00:00,161.366
2011-06-27 16:00:00,287.578
2011-06-27 17:00:00,549.186
2011-06-27 18:00:00,489.766
2011-06-27 19:00:00,399.206
2011-06-27 20:00:00,297.074
2011-06-27 21:00:00,191.98
2011-06-27 22:00:00,148.066
2011-06-27 23:00:00,90.918
2011-06-28 00:00:00,35.188
2011-06-28 01:00:00,16.918
2011-06-28 02:00:00,11.14
2011-06-28 03:00:00,6.502
2011-06-28 04:00:00,6.606
2011-06-28 05:00:00,24.914
2011-06-28 06:00:00,110.1
2011-06-28 07:00:00,313.472
2011-06-28 08:00:00,433.022
2011-06-28 09:00:00,200.156
2011-06-28 10:00:00,121.338
2011-06-28 11:00:00,146.718
2011-06-28 12:00:00,171.866
2011-06-28 13:00:00,179.444
2011-06-28 14:00:00,150.576
2011-06-28 15:00:00,151.79
2011-06-28 16:00:00,243.982
2011-06-28 17:00:00,454.538
2011-06-28 18:00:00,437.22
2011-06-28 19:00:00,354.03
2011-06-28 20:00:00,288.498
2011-06-28 21:00:00,203.934
2011-06-28 22:00:00,157.278
2011-06-28 23:00:00,93.898
2011-06-29 00:00:00,34.2
2011-06-29 01:00:00,19.812
2011-06-29 02:00:00,8.144
2011-06-29 03:00:00,5.606
2011-06-29 04:00:00,5.942
2011-06-29 05:00:00,25.344
2011-06-29 06:00:00,111.56
2011-06-29 07:00:00,306.578
2011-06-29 08:00:00,462.636
2011-06-29 09:00:00,203.566
2011-06-29 10:00:00,122.344
2011-06-29 11:00:00,150.956
2011-06-29 12:00:00,195.228
2011-06-29 13:00:00,187.118
2011-06-29 14:00:00,168.716
2011-06-29 15:00:00,171.31
2011-06-29 16:00:00,296.522
2011-06-29 17:00:00,548.534
2011-06-29 18:00:00,543.904
2011-06-29 19:00:00,385.456
2011-06-29 20:00:00,302.878
2011-06-29 21:00:00,232.916
2011-06-29 22:00:00,171.37
2011-06-29 23:00:00,101.572
2011-06-30 00:00:00,44.444
2011-06-30 01:00:00,19.832
2011-06-30 02:00:00,9.966
2011-06-30 03:00:00,6.884
2011-06-30 04:00:00,6.802
2011-06-30 05:00:00,27.936
2011-06-30 06:00:00,114.956
2011-06-30 07:00:00,326.928
2011-06-30 08:00:00,462.672
2011-06-30 09:00:00,203.318
2011-06-30 10:00:00,127.556
2011-06-30 11:00:00,158.02
2011-06-30 12:00:00,195.906
2011-06-30 13:00:00,189.55
2011-06-30 14:00:00,169.39
2011-06-30 15:00:00,182.674
2011-06-30 16:00:00,290.682
2011-06-30 17:00:00,567.944
2011-06-30 18:00:00,546.176
2011-06-30 19:00:00,393.928
2011-06-30 20:00:00,303.322
2011-06-30 21:00:00,216.034
2011-06-30 22:00:00,174.01
2011-06-30 23:00:00,129.136
2011-07-20 00:00:00,40.124
2011-07-20 01:00:00,17.504
2011-07-20 02:00:00,6.514
2011-07-20 03:00:00,5.604
2011-07-20 04:00:00,6.394
2011-07-20 05:00:00,25.468
2011-07-20 06:00:00,122.224
2011-07-20 07:00:00,300.53
2011-07-20 08:00:00,436.224
2011-07-20 09:00:00,198.958
2011-07-20 10:00:00,116.354
2011-07-20 11:00:00,141.136
2011-07-20 12:00:00,162.616
2011-07-20 13:00:00,154.882
2011-07-20 14:00:00,148.774
2011-07-20 15:00:00,155.47
2011-07-20 16:00:00,248.14
2011-07-20 17:00:00,514.278
2011-07-20 18:00:00,510.5
2011-07-20 19:00:00,377.056
2011-07-20 20:00:00,291.366
2011-07-20 21:00:00,222.54
2011-07-20 22:00:00,165.51
2011-07-20 23:00:00,95.212
2011-07-21 00:00:00,45.602
2011-07-21 01:00:00,18.694
2011-07-21 02:00:00,8.438
2011-07-21 03:00:00,5.394
2011-07-21 04:00:00,5.266
2011-07-21 05:00:00,21.238
2011-07-21 06:00:00,120.138
2011-07-21 07:00:00,311.774
2011-07-21 08:00:00,441.53
2011-07-21 09:00:00,191.886
2011-07-21 10:00:00,119.352
2011-07-21 11:00:00,133.266
2011-07-21 12:00:00,147.872
2011-07-21 13:00:00,143.41
2011-07-21 14:00:00,137.924
2011-07-21 15:00:00,141.85
2011-07-21 16:00:00,240.46
2011-07-21 17:00:00,457.874
2011-07-21 18:00:00,462.082
2011-07-21 19:00:00,374.054
2011-07-21 20:00:00,284.146
2011-07-21 21:00:00,218.248
2011-07-21 22:00:00,171.756
2011-07-21 23:00:00,117.352
2011-07-22 00:00:00,69.094
2011-07-22 01:00:00,29.424
2011-07-22 02:00:00,18.742
2011-07-22 03:00:00,6.066
2011-07-22 04:00:00,6.542
2011-07-22 05:00:00,25.13
2011-07-22 06:00:00,105.256
2011-07-22 07:00:00,266.074
2011-07-22 08:00:00,447.146
2011-07-22 09:00:00,223.984
2011-07-22 10:00:00,141.848
2011-07-22 11:00:00,150.978
2011-07-22 12:00:00,211.146
2011-07-22 13:00:00,209.482
2011-07-22 14:00:00,204.39
2011-07-22 15:00:00,193.246
2011-07-22 16:00:00,296.888
2011-07-22 17:00:00,475.042
2011-07-22 18:00:00,453.282
2011-07-22 19:00:00,344.796
2011-07-22 20:00:00,288.834
2011-07-22 21:00:00,208.684
2011-07-22 22:00:00,198.202
2011-07-22 23:00:00,140.206
2011-07-23 00:00:00,120.37
2011-07-23 01:00:00,78.006
2011-07-23 02:00:00,66.414
2011-07-23 03:00:00,30.356
2011-07-23 04:00:00,10.898
2011-07-23 05:00:00,12.07
2011-07-23 06:00:00,35.218
2011-07-23 07:00:00,64.954
2011-07-23 08:00:00,154.374
2011-07-23 09:00:00,204.364
